timestamp,learning_rate,model_type,train_or_test,epoch,loss,model_parameters,uuid
2024-02-11 06:05:02.492393,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,20,1.7572730112803973e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:05:05.282251,0.0003,SIMPLE_300-SKIP_N_20,TEST,20,2.0239790128694625e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:05:48.987253,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,21,1.7404897403249396e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:06:32.709302,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,22,1.728662694208342e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:07:16.287869,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,23,1.7219415072079657e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:07:59.652659,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,24,1.7087579540153923e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:08:43.252504,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,25,1.702620923953825e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:09:26.757447,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,26,1.6910007553458333e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:10:09.883983,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,27,1.6764401025381153e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:10:53.483659,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,28,1.675249666736916e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:11:37.050253,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,29,1.6671901378983301e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:12:20.461059,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,30,1.6619222481496643e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:12:23.206071,0.0003,SIMPLE_300-SKIP_N_20,TEST,30,1.9278270350490723e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:13:06.709285,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,31,1.6546867918775283e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:13:50.228793,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,32,1.646692024640522e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:14:33.621582,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,33,1.642039306419329e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:15:17.052190,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,34,1.63321425785648e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:16:00.524271,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,35,1.6267585234443012e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:16:43.945601,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,36,1.6230410540676324e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:17:27.553700,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,37,1.6180609896710191e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:18:11.467827,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,38,1.6092517064828453e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:18:55.765621,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,39,1.605465552512778e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:19:39.810236,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,40,1.600508392487228e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:19:42.501552,0.0003,SIMPLE_300-SKIP_N_20,TEST,40,1.8603282696939556e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:20:26.543633,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,41,1.5933908054930404e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:21:10.570060,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,42,1.5824735193639381e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:21:54.543535,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,43,1.5747330281874402e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:22:38.491299,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,44,1.5664707428562996e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:23:22.628913,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,45,1.5630880739441395e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:24:06.595088,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,46,1.5557775567750685e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:24:50.521670,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,47,1.5529725868448744e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:25:34.642144,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,48,1.5443364576816671e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:26:18.656235,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,49,1.5402535391019506e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:27:02.768472,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,50,1.5326484606132933e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:27:05.465442,0.0003,SIMPLE_300-SKIP_N_20,TEST,50,1.745726631523386e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:27:49.534562,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,51,1.5298027826479382e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:28:33.394700,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,52,1.5394169808202229e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:29:17.491379,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,53,1.533695021972722e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:30:01.417461,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,54,1.5207634603946281e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:30:45.470235,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,55,1.5136977713808775e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:31:29.458912,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,56,1.5109807720796833e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:32:13.402538,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,57,1.5105477201005763e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:32:57.162606,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,58,1.503282132267185e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:33:40.849659,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,59,1.5040459155800328e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:34:24.077746,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,60,1.4984609182095746e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 06:34:26.866667,0.0003,SIMPLE_300-SKIP_N_20,TEST,60,1.7118239235776182e-06,skip_20_LR_0.0003_LAYERSIZE_300,2e43468c-1db9-487f-9914-6f8e4608a03c
2024-02-11 04:32:37.006254,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,1,5.69406470001692e-05,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:33:24.216200,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,2,6.057500657292769e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:34:11.814927,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,3,4.234849794359588e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:34:56.931725,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,4,3.303060848146727e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:35:40.202893,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,5,2.7605311623323963e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:36:25.144924,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,6,2.4505781025657298e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:37:08.187897,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,7,2.250357559146973e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:37:53.441768,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,8,2.1325276736776423e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:38:41.387277,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,9,2.0519795457490353e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:39:27.516588,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,10,1.984415321248096e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:39:30.409178,0.0003,SIMPLE_300-SKIP_N_20,TEST,10,2.276463192153962e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:40:21.531256,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,11,1.926684072061929e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:41:10.402917,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,12,1.8910830492055434e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:41:56.738267,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,13,1.8562934873836093e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:42:41.808163,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,14,1.8248440508126464e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:43:26.305307,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,15,1.7954257638669039e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:44:14.606430,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,16,1.7642085329367585e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:45:00.882685,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,17,1.7414640344414614e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:45:46.896355,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,18,1.7155419545245773e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:46:31.925706,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,19,1.696944562414557e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:47:18.649514,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,20,1.6769352547058145e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:47:21.674482,0.0003,SIMPLE_300-SKIP_N_20,TEST,20,1.9794613573999408e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:48:09.091923,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,21,1.657832860184162e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:48:54.612565,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,22,1.643135285143285e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:49:38.824944,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,23,1.6310097732083433e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:50:26.383188,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,24,1.611706684839714e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:51:13.123190,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,25,1.6059998591232689e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:52:00.090826,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,26,1.6011660683941362e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:52:45.030902,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,27,1.5954991776486177e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:53:30.962123,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,28,1.578180769627172e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:54:18.878083,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,29,1.5709570071316796e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:55:05.736763,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,30,1.566512287853891e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:55:08.787183,0.0003,SIMPLE_300-SKIP_N_20,TEST,30,1.9345978830735573e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:55:54.512763,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,31,1.5529497865354495e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:56:45.118500,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,32,1.5470180834264947e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:57:33.029268,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,33,1.539050621191782e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:58:22.537861,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,34,1.5274156886721424e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:59:08.159828,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,35,1.5259982407085632e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 04:59:56.729616,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,36,1.518749399611318e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 05:00:46.241015,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,37,1.508628108020912e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 05:01:35.558471,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,38,1.499351931293857e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 05:02:25.985582,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,39,1.5006099826078119e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 05:03:18.204354,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,40,1.4920122867931462e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 05:03:21.330488,0.0003,SIMPLE_300-SKIP_N_20,TEST,40,1.7653505091509932e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 05:04:10.541040,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,41,1.4870851796404717e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 05:04:56.930839,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,42,1.4820062326056649e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 05:05:48.210299,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,43,1.4730035878828196e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 05:06:40.540479,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,44,1.470742535628434e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 05:07:30.032146,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,45,1.4679218385847816e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 05:08:22.435313,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,46,1.4638034346807663e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 05:09:12.192983,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,47,1.4558078957198332e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 05:10:02.521543,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,48,1.4492600999768266e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 05:10:54.169231,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,49,1.4499305513248334e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 05:11:46.148542,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,50,1.4478422950335172e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 05:11:49.135646,0.0003,SIMPLE_300-SKIP_N_20,TEST,50,1.6628192577727489e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 05:12:38.897408,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,51,1.443522786584802e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 05:13:28.945489,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,52,1.4398638415778628e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 05:14:24.431252,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,53,1.432978621413749e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 05:15:17.946977,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,54,1.4333714214249455e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 05:16:06.679403,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,55,1.4273549232804314e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 05:16:57.465596,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,56,1.4327209347216752e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 05:17:53.406559,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,57,1.4260241078741546e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 05:18:50.171151,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,58,1.4202907891051394e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 05:19:51.400806,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,59,1.4179821632781101e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 05:20:57.249654,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,60,1.4154061705946412e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 05:21:01.330204,0.0003,SIMPLE_300-SKIP_N_20,TEST,60,1.6742619871593037e-06,skip_20_LR_0.0003_LAYERSIZE_300,4562bccf-1660-4d9e-898d-07bd3818f671
2024-02-11 05:19:56.768340,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,1,5.953515147418459e-05,skip_20_LR_0.0003_LAYERSIZE_300,0218953d-6402-4fcf-b499-f41b379197d6
2024-02-11 05:20:40.324233,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,2,6.0736760285230545e-06,skip_20_LR_0.0003_LAYERSIZE_300,0218953d-6402-4fcf-b499-f41b379197d6
2024-02-11 05:21:23.835928,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,3,4.210547422208936e-06,skip_20_LR_0.0003_LAYERSIZE_300,0218953d-6402-4fcf-b499-f41b379197d6
2024-02-11 05:22:06.848485,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,4,3.371036660333577e-06,skip_20_LR_0.0003_LAYERSIZE_300,0218953d-6402-4fcf-b499-f41b379197d6
2024-02-11 05:22:48.907204,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,5,2.8048733790514824e-06,skip_20_LR_0.0003_LAYERSIZE_300,0218953d-6402-4fcf-b499-f41b379197d6
2024-02-11 05:23:31.264116,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,6,2.5013604866990333e-06,skip_20_LR_0.0003_LAYERSIZE_300,0218953d-6402-4fcf-b499-f41b379197d6
2024-02-11 05:24:13.618179,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,7,2.3016436615229852e-06,skip_20_LR_0.0003_LAYERSIZE_300,0218953d-6402-4fcf-b499-f41b379197d6
2024-02-11 05:24:55.810908,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,8,2.1767948939676145e-06,skip_20_LR_0.0003_LAYERSIZE_300,0218953d-6402-4fcf-b499-f41b379197d6
2024-02-11 05:25:37.995128,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,9,2.089731102237001e-06,skip_20_LR_0.0003_LAYERSIZE_300,0218953d-6402-4fcf-b499-f41b379197d6
2024-02-11 05:26:20.336432,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,10,2.0196555684740827e-06,skip_20_LR_0.0003_LAYERSIZE_300,0218953d-6402-4fcf-b499-f41b379197d6
2024-02-11 05:26:23.110814,0.0003,SIMPLE_300-SKIP_N_20,TEST,10,2.2919236737059514e-06,skip_20_LR_0.0003_LAYERSIZE_300,0218953d-6402-4fcf-b499-f41b379197d6
2024-02-11 05:27:05.075915,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,11,1.9673739604907234e-06,skip_20_LR_0.0003_LAYERSIZE_300,0218953d-6402-4fcf-b499-f41b379197d6
2024-02-11 05:27:47.370821,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,12,1.908503384374614e-06,skip_20_LR_0.0003_LAYERSIZE_300,0218953d-6402-4fcf-b499-f41b379197d6
2024-02-11 05:28:29.353583,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,13,1.8567140598335884e-06,skip_20_LR_0.0003_LAYERSIZE_300,0218953d-6402-4fcf-b499-f41b379197d6
2024-02-11 05:29:11.240551,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,14,1.8273108164505143e-06,skip_20_LR_0.0003_LAYERSIZE_300,0218953d-6402-4fcf-b499-f41b379197d6
2024-02-11 05:29:53.625663,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,15,1.794067991004935e-06,skip_20_LR_0.0003_LAYERSIZE_300,0218953d-6402-4fcf-b499-f41b379197d6
2024-02-11 05:30:35.705895,0.0003,SIMPLE_300-SKIP_N_20,TRAIN,16,1.7725789175019467e-06,skip_20_LR_0.0003_LAYERSIZE_300,0218953d-6402-4fcf-b499-f41b379197d6
