timestamp,learning_rate,model_type,train_or_test,epoch,loss,model_parameters,uuid
2024-02-06 08:30:39.894178,0.0003,STABLE_300-SKIP_N_20,TEST,10,2.547760748668101e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 08:32:00.372467,0.0003,STABLE_300-SKIP_N_20,TRAIN,11,1.997893857697924e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 08:33:21.208466,0.0003,STABLE_300-SKIP_N_20,TRAIN,12,1.8906929137581093e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 08:34:44.738508,0.0003,STABLE_300-SKIP_N_20,TRAIN,13,1.8283801634039433e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 08:36:07.990894,0.0003,STABLE_300-SKIP_N_20,TRAIN,14,1.7854156072914738e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 08:37:30.875358,0.0003,STABLE_300-SKIP_N_20,TRAIN,15,1.7663871050990153e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 08:37:36.214018,0.0003,STABLE_300-SKIP_N_20,TEST,15,2.20874446532463e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 08:38:58.573386,0.0003,STABLE_300-SKIP_N_20,TRAIN,16,1.790214925871916e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 08:40:21.601594,0.0003,STABLE_300-SKIP_N_20,TRAIN,17,1.7206719951345781e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 08:41:44.933475,0.0003,STABLE_300-SKIP_N_20,TRAIN,18,1.6960529729856802e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 08:43:08.196694,0.0003,STABLE_300-SKIP_N_20,TRAIN,19,1.6717994971555072e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 08:44:31.292175,0.0003,STABLE_300-SKIP_N_20,TRAIN,20,1.6526489084737447e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 08:44:36.805244,0.0003,STABLE_300-SKIP_N_20,TEST,20,1.9095482450428087e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 08:45:59.331827,0.0003,STABLE_300-SKIP_N_20,TRAIN,21,1.6347190568171777e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 08:47:22.246121,0.0003,STABLE_300-SKIP_N_20,TRAIN,22,1.6253707629978162e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 08:48:44.731697,0.0003,STABLE_300-SKIP_N_20,TRAIN,23,1.616432139753134e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 08:50:07.385736,0.0003,STABLE_300-SKIP_N_20,TRAIN,24,1.6017419829703036e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 08:51:29.676384,0.0003,STABLE_300-SKIP_N_20,TRAIN,25,1.5897007155050995e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 08:51:35.087658,0.0003,STABLE_300-SKIP_N_20,TEST,25,1.8500528152156376e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 08:52:57.347139,0.0003,STABLE_300-SKIP_N_20,TRAIN,26,1.5787727447092538e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 08:54:19.843893,0.0003,STABLE_300-SKIP_N_20,TRAIN,27,1.569700875742454e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 08:55:42.356671,0.0003,STABLE_300-SKIP_N_20,TRAIN,28,1.5666348061877574e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 08:57:05.682146,0.0003,STABLE_300-SKIP_N_20,TRAIN,29,1.5559434081815506e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 08:58:28.047470,0.0003,STABLE_300-SKIP_N_20,TRAIN,30,1.543594998466779e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 08:58:33.541692,0.0003,STABLE_300-SKIP_N_20,TEST,30,1.7851856503513377e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 08:59:56.038561,0.0003,STABLE_300-SKIP_N_20,TRAIN,31,1.5359366992610153e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 09:01:18.827655,0.0003,STABLE_300-SKIP_N_20,TRAIN,32,1.532278699199679e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 09:02:41.253064,0.0003,STABLE_300-SKIP_N_20,TRAIN,33,1.5303807179968236e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 09:04:03.956533,0.0003,STABLE_300-SKIP_N_20,TRAIN,34,1.520009437043119e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 09:05:27.016729,0.0003,STABLE_300-SKIP_N_20,TRAIN,35,1.5147831161888683e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 09:05:32.523656,0.0003,STABLE_300-SKIP_N_20,TEST,35,1.7553702549244357e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 09:06:55.770456,0.0003,STABLE_300-SKIP_N_20,TRAIN,36,1.5108036863072877e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 09:08:19.038467,0.0003,STABLE_300-SKIP_N_20,TRAIN,37,1.5041919615146522e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 09:09:41.011471,0.0003,STABLE_300-SKIP_N_20,TRAIN,38,1.4989119461866874e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 09:11:02.348359,0.0003,STABLE_300-SKIP_N_20,TRAIN,39,1.4926361142913984e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 09:12:23.783329,0.0003,STABLE_300-SKIP_N_20,TRAIN,40,1.490977572252626e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 09:12:29.134107,0.0003,STABLE_300-SKIP_N_20,TEST,40,1.7035206415277169e-06,skip_20_LR_0.0003_LAYERSIZE_300,74b94de8-c909-434b-b77c-0a5740ea9929
2024-02-06 07:51:28.947489,0.0003,STABLE_300-SKIP_N_20,TRAIN,1,6.093161678923867e-05,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
2024-02-06 07:52:55.128528,0.0003,STABLE_300-SKIP_N_20,TRAIN,2,6.625497100502127e-06,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
2024-02-06 07:54:20.795921,0.0003,STABLE_300-SKIP_N_20,TRAIN,3,4.676301058967938e-06,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
2024-02-06 07:55:47.452301,0.0003,STABLE_300-SKIP_N_20,TRAIN,4,3.4791639617958875e-06,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
2024-02-06 07:57:13.095561,0.0003,STABLE_300-SKIP_N_20,TRAIN,5,2.8745215885450442e-06,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
2024-02-06 07:57:18.577483,0.0003,STABLE_300-SKIP_N_20,TEST,5,3.081187897447672e-06,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
2024-02-06 07:58:44.391688,0.0003,STABLE_300-SKIP_N_20,TRAIN,6,2.545515067873008e-06,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
2024-02-06 08:00:10.137801,0.0003,STABLE_300-SKIP_N_20,TRAIN,7,2.33230391459751e-06,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
2024-02-06 08:01:36.207114,0.0003,STABLE_300-SKIP_N_20,TRAIN,8,2.1833794623418917e-06,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
2024-02-06 08:03:01.503103,0.0003,STABLE_300-SKIP_N_20,TRAIN,9,2.085379563771896e-06,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
2024-02-06 08:04:26.880412,0.0003,STABLE_300-SKIP_N_20,TRAIN,10,2.1179707715266477e-06,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
2024-02-06 08:04:32.724283,0.0003,STABLE_300-SKIP_N_20,TEST,10,2.3417576400156572e-06,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
2024-02-06 08:05:58.025942,0.0003,STABLE_300-SKIP_N_20,TRAIN,11,2.032373714129962e-06,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
2024-02-06 08:07:23.173093,0.0003,STABLE_300-SKIP_N_20,TRAIN,12,2.045497988871216e-06,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
2024-02-06 08:08:49.126322,0.0003,STABLE_300-SKIP_N_20,TRAIN,13,1.904129056096093e-06,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
2024-02-06 08:10:23.035442,0.0003,STABLE_300-SKIP_N_20,TRAIN,14,1.857878599740248e-06,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
